,comment,label
1110,"Let's start with that Obama offspring headed to Harvard, do the right thing step down and let a po white kid go instead.",2
1111,"And Wayne University did away with the math requirement and tucked in a class on ""diversity."" SMH.",0
1112,They did that because they were losing money. Incoming students couldn't pass a 1+1 = 2 math test.,0
1113,Don't confuse education for intelligence.,0
1114,exactly...the words are NOT interchangeable.,0
1115,How about we just adopt Bernie's Idea and send every student to college after High School where many did poorly already. Set up a jurnior Junior College to teach them first what they failed to learn already. To be sure some dirt poor kids deserve to go to college but not if they blew off HS.,0
1116,So a far greater group of working poor kids shouldn't get that opportunity because of the small percentage of problem kids you and your ilk focus on.,0
1117,"That's what the GI Bill is for. Assuming that you can graduate HS and stay out of jail, Uncle Sam can get you a free ride.",0
1118,So much for the smartest and brightess. Lets just keep dumbing down the requirements......Idocracy is only a generation away,0
1119,Some are cheating....and are already there,0
1120,Lets just keep dumbing down the requirements......Idocracy is only a generation away,0
1121,It's already here  Go to any vomit burger and see if the dummy at the register can count the change.,0
1122,"Diversity to the Democrats means a mixed demographic group with identical psychographics. Can you say ""thought police"".",0
1123,"No, its just a matter of giving a small percentage of kids a chance. Most of the kids going to college will be the same kids that would have gone anyway.",0
1124,"If we stop admitting people into college in the name of diversity who are less qualified to succeed, maybe we can compete on the international stage.",2
1125,The Japanese have no diversity at all and are way ahead of the US when it comes to academic standards,2
1126,it might come as a surprise to many but the white students the biggest beneficiary of quota rules for admission. else we will have far more chinese students in the ivy league universities than is the current state. no sense making waves.,0
1127,As if they aren't already,2
1128,We will never stamp out racism if we continually insists on treating people differently based on race.,0
1129,Not until the Clintons and Obamas of the world are gone.,0
1131,"Socialists don't see it that way. Socialists believe all the ""po"" folk have to be under control of more socialists",0
1132,100 % correct,0
1133,Two wrongs don't make a right.,0
1134,either is doing nothing to fix it,0
1135,Hum. Students who blew off HS should not be in college. True some poor kid does deserve a shot. But it is a small number.,0
1136,"""Diversity"" is liberal speak for ethnic cleansing of white folk",2
